Sample_ID,SiO2_pct,Fe2O3_pct,Al2O3_pct,MgO_pct,CaO_pct,P2O5_pct,LOI_pct,Lithology,Mineralogy,Depth_m,Ore_Type
S0397,36.44914767922101,65.67916814766012,0.01,0.01,0.01,0.01,0.01,Banded Iron Formation,Silicate-Oxide,694.4113931479444,Type_B
S0398,56.37449796069575,31.773048478872198,3.5279522169299438,0.8333352393998544,0.4888164126024728,0.6036658819538457,0.8852644515869568,Quartzite,Quartz-Rich,336.89945962595584,Type_C
S0399,37.48254182762068,52.776048787665005,5.849949187911039,1.2318634522551062,0.4866193078800688,0.8173844120659022,4.522886586314408,Taconite,Silicate-Oxide,232.82751916627734,Type_B
S0400,36.311440371194415,41.84858109165104,8.02126950136143,1.50350256529648,3.530858538204054,0.89281541712816,5.971647978716615,Magnetite,Oxide-Rich,705.3989040854251,Type_A
S0401,40.622465266982395,30.803171282848876,5.928655039551133,4.968053586657693,4.985430731908964,4.225197005638879,6.571368750259409,Granite,Quartz-Rich,639.2645724160647,Type_C
S0402,63.75397679849714,20.530162725637307,2.223188028347864,1.5444062862613546,1.9711550081185345,0.25875018796400207,4.1632927002384195,Quartzite,Quartz-Rich,881.4595672853106,Type_C
S0403,64.92899156464682,23.69382707797717,1.6837693232989548,0.8373353764079945,1.0855789175329549,1.3187174568190032,0.014215517152793558,Quartzite,Quartz-Rich,716.8396488087085,Type_C
S0404,29.43964449410289,43.23860523314395,12.033495392175842,5.087561113906861,5.265963885397512,1.3216603453823634,2.955958516874041,Banded Iron Formation,Silicate-Oxide,440.5885584254515,Type_B
S0405,19.19430610184077,61.22217265385597,3.180943680447624,4.2123815104960025,1.7293722079806009,2.670960199490064,0.39386522298950644,Hematite,Oxide-Rich,595.0395390494624,Type_A
S0406,65.17497511093117,26.069185021713604,0.9602263440804895,1.0379009395389753,0.7935442910206308,0.40142520919093344,3.08928548581731,Granite,Quartz-Rich,374.30285873784885,Type_C
S0407,38.198495147690615,53.03944678228979,3.2989890094028125,2.051403119631499,0.16759885579222458,0.09936954945520823,2.680887850369276,Banded Iron Formation,Silicate-Oxide,280.755935026287,Type_B
S0408,25.54689772242576,51.32467131516109,5.622337125828432,2.96256330952434,3.6626703515679035,0.4399543056809219,4.007733801161252,Banded Iron Formation,Silicate-Oxide,420.00359443421803,Type_B
S0409,20.64663744356116,57.20405997635136,7.217905610741782,1.5685540884384916,4.216036822354303,3.32479868328798,0.7172820608115874,Banded Iron Formation,Silicate-Oxide,121.44756448198962,Type_B
S0410,54.48277980915583,16.180651084159656,10.730715781513597,4.380453602055603,1.2875961076548346,1.0147041634144667,8.489432531443445,Shale,Quartz-Rich,675.6364829940609,Type_C
S0411,49.462850780812815,13.521188046136038,15.501384037959479,9.148453085649994,2.6838941452953216,2.553242153825983,11.609396472076995,Shale,Quartz-Rich,345.75994009014187,Type_C
S0412,6.297440768304016,65.47013997975662,7.858522442640557,7.21977268791975,1.1795137768705812,0.9844211995447635,2.8624467502449784,Magnetite,Oxide-Rich,566.9649437672576,Type_A
S0413,62.290967241643585,42.68796555538106,0.01,0.01,0.01,0.01,0.01,Quartzite,Quartz-Rich,292.73815052524594,Type_C
S0414,55.287537252777184,6.854642498320731,13.841066788389297,2.3398106183784657,4.456753378573512,4.428707246565164,2.069228880824536,Granite,Quartz-Rich,582.5961131050094,Type_B
S0415,11.099983891665975,68.42926769138577,4.9572161840581215,2.731295365515207,2.0269630831803602,1.0384945716334442,7.3630051613732554,Magnetite,Oxide-Rich,998.0528867425837,Type_A
S0416,5.4319274746299815,66.12116801984986,5.546020244779405,2.710879518057623,2.420028159772549,1.7557734602749557,1.5635862294705412,Magnetite,Oxide-Rich,670.7919357927087,Type_A
S0417,42.4995257247282,43.365925451755786,2.6172269944665807,3.2698522284987206,0.5901211942124617,1.9823662757823914,2.3674428514314068,Hematite,Silicate-Oxide,863.69679750716,Type_B
S0418,23.65275456179187,57.86103679383879,7.391063705593108,1.2370982657079252,2.273510995377224,0.7361840349434154,0.10182206457465766,Banded Iron Formation,Silicate-Oxide,572.8559521563313,Type_B
S0419,52.813489210141455,33.42391311764464,2.0612256356669705,3.8692066613073064,2.1108366888399273,0.17269992065968728,0.06252361924215401,Granite,Quartz-Rich,378.38004811028304,Type_C
S0420,59.999548274383464,21.743499261532307,2.5844081209828467,5.081010405731491,0.4464322742993885,1.9081301313804109,5.633798065466756,Shale,Quartz-Rich,421.5045924765166,Type_C
S0421,16.438915446143646,44.34994059113008,10.46195043534531,5.458374506577996,3.521775416056717,0.43829171090251023,4.1029141063724115,Hematite,Silicate-Oxide,898.7381133490599,Type_B
S0422,27.84303097767442,84.35365878025539,0.01,0.01,0.01,0.01,0.01,Hematite,Oxide-Rich,450.942266649041,Type_A
S0423,34.356796731973645,44.98051519938583,2.184966567909986,2.3496899991461326,1.3061772378958232,2.3491223173711915,4.826484737387843,Taconite,Silicate-Oxide,470.58032956111595,Type_B
S0424,54.01360710066626,22.23082013407277,10.91715231646395,3.04011822443474,1.7159009356181807,0.2739306904272073,6.672420247431047,Shale,Quartz-Rich,554.0117241925958,Type_C
S0425,15.310406546337644,53.40582671376167,10.892870476025113,6.582826708157823,5.618368483662469,0.3878657324737155,13.293474159628934,Magnetite,Oxide-Rich,822.2414112132064,Type_A
S0426,22.296772906968986,74.76667226991066,0.17673311075157394,0.8247642983846029,0.8770374283054073,0.2834803289557306,0.7313194683974017,Magnetite,Oxide-Rich,715.279311097382,Type_A
S0427,14.425219823090892,59.81899767774923,7.024086680678652,5.473033025369136,3.471233248131414,0.7688997961990329,8.165271390306618,Magnetite,Oxide-Rich,747.2899367825294,Type_A
S0428,48.96743486043241,43.089586003009664,3.9256568870779542,0.6920524837452654,0.5773219168635056,0.6447742419614726,1.581136848443934,Banded Iron Formation,Silicate-Oxide,238.92829488312663,Type_B
S0429,16.409632202684374,68.45990236412185,3.498136004468844,1.6185624789666064,1.5012372813233714,0.7184340833865039,4.479095842644111,Magnetite,Oxide-Rich,828.7647910283534,Type_A
S0430,29.841817874304734,60.386128557813876,4.913243699959182,2.8377281704637243,0.24920701291891528,1.3720272714060262,3.3100530359529308,Banded Iron Formation,Silicate-Oxide,588.4656621997985,Type_B
S0431,19.53160589543067,62.553433989908406,5.386181536294694,1.2376500112868156,2.8144299394838015,0.9036254929504044,6.4350200845104535,Hematite,Oxide-Rich,454.26385371812944,Type_A
S0432,63.93015805590791,41.982759521381624,0.01,0.01,0.01,0.01,0.01,Granite,Quartz-Rich,233.99429180074992,Type_C
S0433,24.778593472410932,56.49587817371238,4.92990889116561,2.787263261437908,3.1112620875611774,0.47766458397576833,0.851559134987084,Banded Iron Formation,Silicate-Oxide,541.8802723995848,Type_B
S0434,19.551457402585676,62.67792983574764,9.207176543497752,5.527748382362451,2.2194447196544806,1.1103833545935622,7.3985902989540415,Magnetite,Oxide-Rich,505.7101313605116,Type_A
S0435,31.010493746283824,52.90320319015209,3.1547995990870543,2.658472441222992,2.5455444152260145,0.3722492585830731,1.9036243025549509,Hematite,Silicate-Oxide,465.8057689638223,Type_B
S0436,57.6168926965799,18.411506157811196,4.369898810169171,5.261106032114877,2.253943761081732,1.0186970583366077,8.477289327858296,Quartzite,Quartz-Rich,662.6814235773002,Type_C
S0437,21.292950769939146,50.452476211443056,8.233947676555372,2.381822268942843,0.9683078690581621,2.8083713824364724,7.844343882656055,Hematite,Silicate-Oxide,560.4153697543203,Type_B
S0438,59.10777069363574,16.093445555256277,5.771539484529498,2.1716281632788057,3.2808596256762135,0.6952912357474675,7.535265758235758,Quartzite,Quartz-Rich,305.4837062068634,Type_C
S0439,25.706507163571125,41.34928724369267,6.88754800209852,7.847727282824272,4.972339836252299,2.851779199908131,11.057021806992372,Banded Iron Formation,Silicate-Oxide,554.2438257796492,Type_B
S0440,7.372880704770794,69.56755580658857,4.7678839077476,4.09753942026056,3.243474800114785,2.6691544329057115,1.1091879553732626,Hematite,Oxide-Rich,836.0737782317201,Type_A
S0441,60.48904271811997,39.19264276835759,0.01,0.09922289037553776,0.048595955356196194,0.05151305075227218,0.07635963672926507,Banded Iron Formation,Silicate-Oxide,658.7209606519189,Type_B
S0442,32.01306788899572,38.41602523531074,10.262618698861667,5.915966042975653,4.865341728364952,0.5765173066308813,11.557753543659306,Taconite,Silicate-Oxide,304.8906944185867,Type_B
S0443,56.105196791106316,35.922699949573904,4.005217835847885,2.238353933476843,0.8779086243669275,1.0603241817757587,3.509056611542728,Quartzite,Quartz-Rich,614.605867210281,Type_C
S0444,19.406005153145628,61.40187222669609,3.009495511320981,2.5717321475614354,4.127771099681783,3.0291303844591955,2.6873250138369507,Magnetite,Oxide-Rich,558.5106795597337,Type_A
S0445,61.46827654000809,27.95881642341858,1.3942600682941448,0.41500604073851255,0.9104694044553252,0.8135187690096042,2.576621586736617,Quartzite,Quartz-Rich,527.6402774141385,Type_A
S0446,30.61943346145523,24.678206300228965,20.374551609535146,8.25142895726913,6.748370399094249,1.045155056134116,6.562368250789759,Taconite,Silicate-Oxide,659.5701402764278,Type_B
S0447,31.84034350524757,56.67238690440595,2.207883152478616,2.4908900457488055,0.7722213564342105,0.4847321791242302,2.109175904960996,Banded Iron Formation,Silicate-Oxide,550.7413438983626,Type_B
S0448,49.7371508915025,24.7365245029949,9.970808439914427,3.6405251061663426,3.3176708553533114,2.413323820829264,5.74894268091453,Shale,Quartz-Rich,235.82432892453647,Type_C
S0449,38.48412098567038,51.15154398318952,2.910317795073219,1.3933866123546275,0.436132802234061,0.17434018319638242,2.219032359787056,Taconite,Silicate-Oxide,640.6130293482204,Type_B
S0450,27.082169603203184,64.77899146201841,1.8649154234488736,1.2909503129163993,1.1624455655686106,0.8006893302573831,1.881834940582788,Banded Iron Formation,Silicate-Oxide,567.5911108290051,Type_B
S0451,29.27691875170022,50.021306409880665,6.728902563825354,4.922338636814573,3.9655336468259907,2.3421161376684037,5.786124299449759,Banded Iron Formation,Silicate-Oxide,518.8558587228558,Type_B
S0452,37.60251657561139,52.76702807407543,5.431728770807491,1.0216003883483726,0.12215262166850759,1.4935903231526826,1.1221904506839275,Hematite,Silicate-Oxide,300.33864494178897,Type_B
S0453,22.549673708168857,50.921004668392314,6.106086177078094,2.4263484532116175,4.6463009870545084,1.6807408486553728,2.5134891085531805,Banded Iron Formation,Silicate-Oxide,118.47763860864006,Type_B
S0454,56.87018263558761,13.989650314457663,10.070379340379237,7.78072164597701,2.675695725518711,3.88904530900903,8.576032474636111,Shale,Quartz-Rich,998.4367997201373,Type_C
S0455,28.533426432497798,32.50557001959113,7.318363334046935,8.985097997568724,4.356150825789315,1.5368847134578347,5.167296888879706,Banded Iron Formation,Silicate-Oxide,357.1007817393804,Type_B
S0456,75.25414237944793,24.02010202309461,0.88644164524171,0.9856252065630468,0.4236020754663311,0.24211057262361385,0.4473995572183784,Shale,Quartz-Rich,775.4361873009123,Type_C
S0457,40.47516346752463,49.501293813116156,4.271779646693271,3.2608032495032617,0.2685156359248033,0.19576563918724738,4.19980036566058,Taconite,Silicate-Oxide,964.200799212361,Type_B
S0458,46.2664443470385,13.716387787638029,19.043984888002285,4.563097702593248,4.902902818785957,5.63721981119751,10.841598661955432,Granite,Quartz-Rich,841.4659619118446,Type_C
S0459,35.67977370970744,61.547586236853356,0.6425681961063929,0.7154044890333316,0.2779224194862148,0.3666604820361763,0.14617579359960664,Taconite,Silicate-Oxide,472.89474620422584,Type_B
S0460,14.409297831210734,63.911263165912615,4.9861310319377665,6.104638507636156,2.4350825222265517,1.8059319189681124,1.2158983381168897,Hematite,Oxide-Rich,696.6085903058968,Type_A
S0461,13.789065407848803,54.179224114733984,8.472596788784891,6.475610300777774,1.3784065650401003,3.6881961042636098,3.9223538340939434,Magnetite,Oxide-Rich,459.22218231733757,Type_A
S0462,16.064451347967314,57.900546810573665,4.640308184741516,5.503064363010082,0.7212502655078203,1.7530697850816623,7.717343387767397,Magnetite,Oxide-Rich,884.3620286547689,Type_A
S0463,53.243925862144664,43.55682340653027,1.342495861205892,0.1619308525796787,0.2146212822795723,0.35138244114489575,1.0298485648163251,Quartzite,Quartz-Rich,0.0,Type_A
S0464,8.69000373744107,69.49278285867392,5.508462445882897,2.293816654828783,3.7876550519754453,1.8702871739005802,7.393573763528133,Hematite,Oxide-Rich,562.8751487521774,Type_A
S0465,16.13300734106118,58.185091208688256,3.876268182955429,5.727901652821753,1.0976990727505804,1.5567469675113728,6.4991720020832355,Magnetite,Oxide-Rich,554.1428021071221,Type_A
S0466,40.51446760259714,60.39100729990319,0.01,0.01,0.01,0.01,0.01,Taconite,Silicate-Oxide,447.97951003470064,Type_B
S0467,49.48269682199892,25.890953765250654,11.776851483415793,6.371407068771528,2.441839616891011,1.6579192500933264,2.322117108349797,Shale,Quartz-Rich,372.53426921199184,Type_C
S0468,47.50229681528426,29.32295211348792,7.325570392084897,2.0677427016922243,2.923310473035695,1.6555591770150453,6.5276173981679,Quartzite,Quartz-Rich,454.56878317321156,Type_C
S0469,30.72974921938485,39.22636319596987,6.287805056270622,6.566986651115786,5.174481251801563,3.773540189476265,4.319708774381168,Banded Iron Formation,Silicate-Oxide,693.5413177347378,Type_C
S0470,7.643167383698392,61.06011378989853,5.344937822215419,7.7805729923074285,1.5188827401053187,1.983373708046184,3.8540706543668994,Hematite,Oxide-Rich,432.81549414207313,Type_A
S0471,39.88589143508443,51.18868169633609,4.499108728468324,1.932029194091217,0.5173629064068477,0.4741852459624314,3.1951317029813104,Banded Iron Formation,Silicate-Oxide,558.2405510276064,Type_B
S0472,31.512850799830268,43.7924151506643,9.541821632508967,1.9782696599907639,0.7787037536925346,1.6634425446117644,6.382752100656049,Banded Iron Formation,Silicate-Oxide,329.44756695327106,Type_B
S0473,67.07645959618002,27.529084710558312,0.01,0.4960788709154383,0.3388457647421706,0.16860561113690414,0.5315973040842742,Quartzite,Quartz-Rich,777.9528267892711,Type_C
S0474,16.095918583675402,73.16039838855775,5.7112602358704505,0.7066938682845801,1.337595125397473,0.19325924995366728,3.838749998268727,Banded Iron Formation,Oxide-Rich,1057.001821866958,Type_A
S0475,8.611582041841157,80.02451201584161,2.1081819829123436,1.9641191453293767,2.2805533096282646,1.8689740714344583,3.2272536904771356,Hematite,Oxide-Rich,408.1602577520788,Type_A
S0476,48.061004366794876,21.13370480010296,7.659590808667209,7.584291992691085,4.910502614485762,2.2693101127972746,9.78930938653596,Shale,Quartz-Rich,590.2939173127593,Type_C
S0477,9.212810546878329,56.93852904115368,4.380889120410665,8.422320551503427,5.146508104996522,0.8568346592404847,13.509457972210662,Hematite,Oxide-Rich,260.5315051718371,Type_A
S0478,18.690961552607213,62.075336436314856,8.438958767894299,4.889264401156309,2.0097454919079785,1.9407748970337901,3.67168182596793,Magnetite,Oxide-Rich,648.9448805781908,Type_A
S0479,9.331116331294574,71.09596505100308,8.764238392863982,2.642315820976859,2.521064389358949,0.8476458802682226,0.8347246502471009,Hematite,Oxide-Rich,627.0881145054962,Type_A
S0480,52.222778854462554,17.602834779594517,12.613074220683723,2.4853717016413124,1.0036601465895396,1.0155453600799862,11.275835274265264,Granite,Quartz-Rich,694.6731904971228,Type_C
S0481,40.938256915163606,62.4068353325428,0.01,0.01,0.01,0.01,0.01,Banded Iron Formation,Silicate-Oxide,929.1649850152977,Type_B
S0482,37.20818875112138,42.88290097950425,5.443392061782413,3.1961724846644723,1.297343521512623,0.5564081816775194,1.593675177304853,Taconite,Silicate-Oxide,562.8901644581314,Type_B
S0483,33.55041572963221,48.04437352580769,3.2073208738894388,2.6134932148018115,1.9758189682871123,2.027506889072383,6.449433085293577,Hematite,Silicate-Oxide,396.9658201815964,Type_B
S0484,39.35976907357173,53.9528919211166,2.458921261602207,1.558416716959785,0.632239379464965,0.355703001210844,2.1114893715763787,Banded Iron Formation,Silicate-Oxide,366.346200031177,Type_B
S0485,17.309632453625774,52.77760191700589,13.791045664225367,8.043583214458385,1.6394027514054326,3.5862933766001777,7.337911614018026,Hematite,Oxide-Rich,633.5492600657094,Type_A
S0486,59.937123662157404,9.588435136258468,12.00501663530495,4.770939636515097,6.340170435971651,0.43586086218917913,4.039589950520538,Quartzite,Quartz-Rich,453.38061579257015,Type_C
S0487,5.893234332401061,64.28368457987264,12.478018009633528,7.811160869571075,0.9153342646641813,1.8510633010124489,5.169262266011924,Hematite,Oxide-Rich,353.6838456897264,Type_A
S0488,11.787846007396514,64.89689380304105,7.01673305474454,2.3239623837056826,1.0443432646382687,2.1379894131566215,0.3071643722747527,Hematite,Oxide-Rich,562.0600098128382,Type_A
S0489,47.90510657660815,8.383560432191215,9.142184307934524,9.666997225954512,2.865848508342773,4.002445590740204,1.1617034115944254,Quartzite,Quartz-Rich,423.8473192276391,Type_C
S0490,8.736053915306256,54.075285142644844,3.9715691258158192,6.682144328795458,2.8956510872597385,2.85400817014871,7.94059144887418,Hematite,Oxide-Rich,422.8498304283412,Type_A
S0491,19.251733940460323,61.84931785516103,3.8728151263394475,4.659375288730116,2.592021412801267,0.907142128753817,4.267767494428705,Hematite,Oxide-Rich,730.4536154402596,Type_A
S0492,60.03089496619848,16.028630494812614,2.63875953474325,3.946062583398488,1.890261088793938,2.6761131326838656,2.230685590357067,Granite,Quartz-Rich,659.6696102698215,Type_C
S0493,11.69414644044566,64.50687787336255,5.1960709171171855,5.84101103031382,0.345618786762179,3.0317295160068594,0.1360201332009724,Magnetite,Oxide-Rich,405.35595398761404,Type_A
S0494,7.268770823304162,60.48015239212147,8.821908806796152,4.533203949841438,2.494726549882401,0.39917711040948534,3.9101216690463936,Hematite,Oxide-Rich,829.1051074833948,Type_A
S0495,11.27318756833951,66.98923204542845,3.5281594184156493,5.384686274659223,3.766885626676679,2.13934851568117,5.715941798871977,Magnetite,Oxide-Rich,512.865016481974,Type_A
S0496,11.199558509955725,50.87806261164982,3.8119104009595963,7.88117485909259,3.3357739134145517,2.0288420096043915,13.578437826689681,Banded Iron Formation,Silicate-Oxide,623.2844209629468,Type_B
S0497,12.464427145774318,58.65499255327598,14.689337411400203,8.49892812448603,3.1391535962615995,3.648366211220169,7.9150051099974466,Magnetite,Oxide-Rich,589.4229512402014,Type_A
S0498,30.69071304775667,59.034661686182666,2.5426185596291493,1.6270800912369057,1.8901798321103813,1.124924742638746,3.162405702758533,Hematite,Silicate-Oxide,492.97128411905845,Type_B
S0499,6.98843748084103,53.522621909990754,7.555363224789998,10.23328672703444,1.4225753982762026,1.7249467748233431,7.330112801472079,Hematite,Oxide-Rich,968.8355912408024,Type_A
S0500,6.368930483810661,56.368069578984,11.819805085470351,5.090057069733628,1.4693592276794045,1.4455673999966148,7.969170576714784,Hematite,Oxide-Rich,754.3382519161967,Type_A
S0501,13.641634072542239,66.79814549489203,2.970025912508105,4.57282457075058,0.6134060365222331,3.2745117406869135,6.496355030013485,Hematite,Oxide-Rich,786.3486817630284,Type_A
S0502,54.00277226048096,28.713323524233342,2.156639900385157,1.3412475857717725,0.14034510254137822,0.5742778700127767,2.672603630342956,Shale,Quartz-Rich,317.2413296832957,Type_C
S0503,13.457061167116082,72.7699422206585,2.5541481669964456,1.3029766039858788,0.14841977934917253,0.34393251120969004,1.5062090482585357,Hematite,Oxide-Rich,497.9272717567739,Type_A
S0504,55.01263412967492,24.14145340197337,4.723237204280092,2.435660956005381,3.215267350951323,1.634890281738717,1.7209408060562652,Shale,Quartz-Rich,624.5864539623929,Type_C
S0505,25.909935469520814,49.828207085506655,2.365465803365555,4.78462752689168,1.875086607725106,3.2688146260949633,2.997141754264871,Banded Iron Formation,Silicate-Oxide,666.6315533258869,Type_B
S0506,26.011581793175502,42.113018084930204,15.478142034064934,7.499998195193625,0.8681985496863087,3.3488233882212657,8.668117283113208,Banded Iron Formation,Silicate-Oxide,528.752928621717,Type_B
S0507,11.393748776474162,50.41273767468653,4.4143257549579875,6.237538273268198,7.027364799199322,1.3439238524879058,14.597188907454528,Hematite,Oxide-Rich,653.2249575800945,Type_A
S0508,28.163344520402745,53.530452415581784,10.074664826663014,2.663891785732206,0.9881738735379445,2.2107866162465855,6.224752263499696,Banded Iron Formation,Silicate-Oxide,276.3879144036344,Type_B
S0509,28.71062810153156,39.15016699775996,3.112435058094702,5.043496349862523,4.962984642798945,3.295125741377094,7.957391151392924,Banded Iron Formation,Silicate-Oxide,786.8619338704152,Type_B
S0510,52.70314158022664,32.09485175351033,6.100674228483838,2.4258267452299784,0.9671103850260367,0.9250769674847191,3.627840055067366,Shale,Quartz-Rich,223.64595150328904,Type_C
S0511,33.38060005608897,42.69825376584382,10.264523512500032,2.0564829370003004,4.007390088613853,2.2613452419019273,7.8310201925046155,Taconite,Silicate-Oxide,1087.0812412776936,Type_B
S0512,4.603181151942917,49.97734240462956,20.166751691199384,3.019748954939281,6.21026432623751,1.5305565610199303,6.168021387576378,Hematite,Oxide-Rich,631.6208749168624,Type_A
S0513,31.755036495801136,59.065521003250524,2.8472486759173714,3.172364874183128,0.1431157341056588,0.8045395246937993,4.396761301481643,Taconite,Silicate-Oxide,559.4454443170173,Type_B
S0514,28.769200308073774,62.69401940154223,3.3260630726702316,1.7980846660595078,1.663389980574538,0.5320906194760224,3.0294402941141905,Hematite,Silicate-Oxide,456.9302630343447,Type_B
S0515,19.659575272458007,49.65800607602576,11.739053076268881,7.244151681974277,1.726352266978484,0.49293888326077484,5.4259426409541405,Magnetite,Oxide-Rich,828.0115464950919,Type_A
S0516,42.508117086154854,44.86456103178011,2.8277958696434466,2.0142067380072546,1.1619902441555543,0.28247348839062497,3.567546493360623,Banded Iron Formation,Silicate-Oxide,376.0088605372764,Type_B
S0517,12.560926803272851,64.2894825844543,10.795262447670098,3.971843019100227,2.2136141834979415,0.3756896059841544,4.99368085434601,Banded Iron Formation,Silicate-Oxide,898.4073271918618,Type_B
S0518,56.281449872714106,12.232403241083336,3.958664743553155,7.636740680367651,3.740023180172946,1.0117101195330007,0.12409811875282808,Quartzite,Quartz-Rich,403.00911464034743,Type_C
S0519,32.14591102583634,48.06696090382707,7.947459486400373,2.506016480231228,0.265690194711859,1.786309909925185,5.236820629624085,Banded Iron Formation,Silicate-Oxide,518.4110274623984,Type_B
S0520,51.10624385242425,13.041904875463276,14.855809234132296,6.483251606053562,0.8438070066992223,4.10451996784527,11.888883756902613,Quartzite,Quartz-Rich,694.8524526172904,Type_C
S0521,53.2984387221531,5.795830136311653,10.407525635563474,10.19514289343202,5.64952583974958,2.545938327849129,3.286921172927135,Granite,Quartz-Rich,230.54921648373016,Type_C
S0522,29.77908376640951,48.48614382310268,2.9007800324452404,3.7280607832202093,2.3361444063574903,1.2941721637423358,3.257529094716798,Banded Iron Formation,Silicate-Oxide,504.9942524741998,Type_B
S0523,14.848745076419117,58.21453277292106,6.932394544041788,1.4185478654866708,3.55420718836962,2.150770458365303,9.2874404098753,Hematite,Oxide-Rich,734.486994580288,Type_A
S0524,8.259775618545353,54.94289556735393,17.140675643603632,3.083423872364921,7.3692071706508555,1.5981385358777687,11.682921392511023,Hematite,Oxide-Rich,469.72605703155085,Type_A
S0525,3.5997304668080394,42.05372916409026,18.65167195641149,13.901565990564452,1.0646039847868585,1.5066739787956467,14.546006413025683,Taconite,Silicate-Oxide,93.5292471403231,Type_B
S0526,38.1818513752469,41.26448329911558,8.004539166859262,5.059304028283155,1.7261045758553208,2.2834475840674813,0.31489414961994083,Banded Iron Formation,Silicate-Oxide,449.9527668685851,Type_B
S0527,43.642228655974684,54.47663176962902,0.01,0.0998195545473683,0.2793838318279468,0.03910945734013419,0.04070420030298968,Banded Iron Formation,Silicate-Oxide,426.443094685789,Type_B
S0528,5.748324792152319,53.62415937646535,19.07232247153575,2.448174852269536,4.2746019310487195,3.7162428257847733,14.901931221050388,Magnetite,Oxide-Rich,669.3487825878094,Type_A
S0529,12.918300609226243,63.64810377367978,2.255706666625816,6.590119340922749,2.3382258121083916,0.3308737847932865,6.493630386297656,Magnetite,Oxide-Rich,436.7935656744639,Type_A
S0530,31.78012068777107,58.44128436395141,0.4433007282791811,2.0167538720375617,0.8057723736775859,0.8035934544732458,2.339575431142645,Hematite,Silicate-Oxide,630.7666446124758,Type_B
S0531,20.553974308314505,50.83859157876309,6.318595474739719,7.007757437300151,3.9127671420061625,3.0926872631107747,7.746753299317812,Banded Iron Formation,Silicate-Oxide,373.8308898418287,Type_B
S0532,5.437068477223919,69.89949774749915,6.694379728724977,7.540848802763801,4.291665763894736,3.1384153369982095,6.579536963553576,Hematite,Oxide-Rich,941.8044696583777,Type_A
S0533,57.43178521788736,28.98937215122846,4.087617065101706,2.3439116440036414,2.199805127700975,0.9470394442693317,2.9980455974716236,Quartzite,Quartz-Rich,388.64424543132674,Type_C
S0534,32.22290728481179,39.10890335036126,6.169332279816137,2.8504214288439065,1.1350866385066827,2.759959699900799,6.502901723402032,Banded Iron Formation,Silicate-Oxide,360.54326390603717,Type_B
S0535,30.232653486721965,55.19686184700349,6.656302071934066,3.5330767562355754,2.6903802407466273,0.6393590657492246,3.322902376936704,Hematite,Silicate-Oxide,659.5950509163811,Type_A
S0536,16.042631945996433,53.35849922104296,4.5272429160949645,7.309120359640875,4.685959095639051,5.006995865579128,10.813240821241342,Hematite,Oxide-Rich,679.0846032349759,Type_A
S0537,42.131546225186455,36.81894309980163,8.512549578041106,4.185707772556092,2.784550046716032,1.2309355729394202,2.0787588074365004,Banded Iron Formation,Silicate-Oxide,653.9673643670043,Type_B
S0538,65.6850879591363,26.48054828469124,2.8144644776540146,1.6421735472224746,0.8672435070450283,0.7278775526952928,0.2884535863199382,Shale,Quartz-Rich,700.7750884564982,Type_B
S0539,38.62763927719395,37.63470029071141,6.517581380246469,4.317446929355025,1.4281638734652027,1.3596769298542775,0.7434675416443428,Banded Iron Formation,Silicate-Oxide,248.39601774673255,Type_B
S0540,16.607058408790866,56.22461344800439,7.907675213971816,3.7460137302937935,3.961447669524221,1.66575324334021,9.109908893541299,Banded Iron Formation,Silicate-Oxide,850.638960413117,Type_B
S0541,6.839784920588163,58.836709740635584,9.554487300321169,1.9734079253672183,2.933195116759124,3.0880192590475026,13.08339670266842,Banded Iron Formation,Oxide-Rich,917.2763606906376,Type_A
S0542,25.7958931633529,39.75670616060209,14.292307727567678,7.622467820882324,2.646514252790632,2.5212133233511453,5.808864798919846,Banded Iron Formation,Silicate-Oxide,506.8543628400445,Type_A
S0543,27.131545606943305,51.61644362189177,8.339202234765262,1.4433671364651925,4.412938188870565,2.5619381721938965,7.027245634602489,Hematite,Silicate-Oxide,631.605555783301,Type_B
S0544,53.31525230928577,21.720880317742914,10.121236932981677,1.9465801130456915,2.330041923690842,3.3480788519224642,7.929853122044624,Quartzite,Quartz-Rich,811.0231075416239,Type_C
S0545,64.84558750828849,24.201720576121364,4.248783122596503,2.629213695124837,0.58094179190592,0.16628512993314679,2.6173011706065634,Shale,Quartz-Rich,92.69152549564615,Type_C
S0546,31.291375698240977,56.49137356011936,4.115010163774874,2.6584636640155637,1.9095018491047655,1.916486123344884,1.3546368524244399,Hematite,Silicate-Oxide,883.9120171939287,Type_B
S0547,54.59319477641289,34.02216623850637,2.9380926154469638,1.6027013385838953,0.12853617746224713,0.27253889499285766,2.039136305746399,Quartzite,Quartz-Rich,554.7826257958022,Type_C
S0548,15.250231552942331,69.40426941965237,4.0286051867818635,1.514759336486509,1.0402210913414591,0.6437460106417758,3.2884233557192886,Magnetite,Oxide-Rich,425.4514455437063,Type_A
S0549,27.351598550896362,44.204807609226144,11.485650635526369,5.787296548813763,3.500113326537807,2.4350421786897707,6.651185729146581,Banded Iron Formation,Silicate-Oxide,420.9106922419453,Type_B
S0550,15.797523117066559,61.3882395733551,5.872626545834947,1.954107279575137,3.2227306875300017,1.6418961032067545,1.1784992288213354,Hematite,Oxide-Rich,122.09695017302374,Type_A
